% Gauss-Kronrod (7,15) quadrature
% 1st col: quadrature points
% 2nd col: 7-point Gauss weights
% 3rd col: 15-point Kronrod weights

-0.991455371120813 0.000000000000000 0.022935322010529
-0.949107912342759 0.129484966168870 0.063092092629979
-0.864864423359769 0.000000000000000 0.104790010322250
-0.741531185599394 0.279705391489277 0.140653259715525
-0.586087235467691 0.000000000000000 0.169004726639267
-0.405845151377397 0.381830050505119 0.190350578064785
-0.207784955007898 0.000000000000000 0.204432940075298
 0.000000000000000 0.417959183673469 0.209482141084728
 0.207784955007898 0.000000000000000 0.204432940075298
 0.405845151377397 0.381830050505119 0.190350578064785
 0.586087235467691 0.000000000000000 0.169004726639267
 0.741531185599394 0.279705391489277 0.140653259715525
 0.864864423359769 0.000000000000000 0.104790010322250
 0.949107912342759 0.129484966168870 0.063092092629979
 0.991455371120813 0.000000000000000 0.022935322010529
 
